ts_utc,game,market_type,market_key,line,side_a,venue_a,price_a,side_b,venue_b,price_b,implied_cost,roi_pct,net_edge_pct,arb_survived,would_trade,exec_status,confidence,note
2026-07-06T22:15:15Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:15:15Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:15:35Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:15:35Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:15:55Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:15:55Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:16:15Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:16:15Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:16:35Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:16:35Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:16:55Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:16:55Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:17:15Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:17:15Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:17:35Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:17:35Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:17:55Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:17:55Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:18:15Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:18:15Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
2026-07-06T22:18:15Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:18:35Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:18:35Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
2026-07-06T22:18:35Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:18:55Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:18:55Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
2026-07-06T22:18:55Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:19:15Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:19:15Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
2026-07-06T22:19:15Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:19:15Z,26JUL06USABEL,1h_total,1h_total|2.5,2.5,over,kalshi,0.12,under,polymarket,0.88,1.0,0.0,-0.7937,False,False,dryrun,high,computed
2026-07-06T22:19:35Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:19:35Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
2026-07-06T22:19:35Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:19:35Z,26JUL06USABEL,1h_total,1h_total|2.5,2.5,over,kalshi,0.12,under,polymarket,0.88,1.0,0.0,-0.7937,False,False,dryrun,high,computed
2026-07-06T22:19:55Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:19:55Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
2026-07-06T22:19:55Z,26JUL06USABEL,1h_total,1h_total|1.5,1.5,over,polymarket,0.34,under,kalshi,0.66,1.0,0.0,-1.5748,False,False,dryrun,high,computed
2026-07-06T22:19:55Z,26JUL06USABEL,1h_total,1h_total|2.5,2.5,over,kalshi,0.12,under,polymarket,0.88,1.0,0.0,-0.7937,False,False,dryrun,high,computed
2026-07-06T22:20:15Z,26JUL07SUICOL,team_total,team_total|switzerland|0.5,0.5,over,polymarket,0.64,under,kalshi,0.35,0.99,1.0101,-0.5964,False,False,dryrun,high,computed
2026-07-06T22:20:15Z,26JUL06USABEL,1h_btts,1h_btts,,no,kalshi,0.77,yes,polymarket,0.22,0.99,1.0101,-0.2991,False,False,dryrun,high,computed
