ts_utc,game,market_type,market_key,line,side_a,venue_a,price_a,side_b,venue_b,price_b,implied_cost,roi_pct,net_edge_pct,arb_survived,would_trade,exec_status,confidence,note
2026-07-07T00:06:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:06:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:07:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:07:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:07:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:08:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:08:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:08:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:09:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:09:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:09:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:10:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:10:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:10:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:11:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:11:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:11:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:12:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:12:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:12:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:13:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:13:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:13:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:14:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:14:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:14:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:15:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:15:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:15:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:16:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:16:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:16:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:16:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:17:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:17:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:17:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:17:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:17:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:17:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:18:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:18:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:18:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:18:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:18:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:18:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:19:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.608,under,kalshi,0.39,0.998,0.1958,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:19:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:19:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:19:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:19:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:19:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:20:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:20:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:20:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:20:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:20:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:20:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:21:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:21:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:21:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:21:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:21:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:21:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:22:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:22:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:22:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:22:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:22:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:22:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:23:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:23:16Z,26JUL07ARGEGY,team_total,team_total|egypt|2.5,2.5,over,kalshi,0.02,under,polymarket,0.98,1.0,0.0039,-0.0999,False,False,dryrun,high,computed
2026-07-07T00:23:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:23:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:23:36Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:23:56Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:23:56Z,26JUL07ARGEGY,team_total,team_total|egypt|2.5,2.5,over,kalshi,0.02,under,polymarket,0.979,0.999,0.1001,-0.0999,False,False,dryrun,high,computed
2026-07-07T00:23:56Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:24:16Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:24:16Z,26JUL07ARGEGY,team_total,team_total|egypt|2.5,2.5,over,kalshi,0.02,under,polymarket,0.979,0.999,0.1001,-0.0999,False,False,dryrun,high,computed
2026-07-07T00:24:16Z,26JUL07SUICOL,total_goals,total_goals|5.5,5.5,over,polymarket,0.03,under,kalshi,0.97,1.0,0.0,-0.2991,False,False,dryrun,high,computed
2026-07-07T00:24:36Z,26JUL07ARGEGY,team_total,team_total|argentina|1.5,1.5,over,polymarket,0.6,under,kalshi,0.39,0.99,1.0101,-0.6951,False,False,dryrun,high,computed
2026-07-07T00:24:36Z,26JUL07ARGEGY,team_total,team_total|egypt|2.5,2.5,over,kalshi,0.02,under,polymarket,0.979,0.999,0.1001,-0.0999,False,False,dryrun,high,computed
